Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
4,3100,9,191.1,1213,0.6358234664186728,0.7029477664087778
4,3200,9,197.3,1279,0.6787722960368884,0.7029477664087778
4,3300,9,204.1,1362,0.7506114227048948,0.7029477664087778
4,3400,9,211.1,1424,0.7359496998479225,0.7029477664087778
4,3500,9,217.0,1498,0.7525993559846913,0.7029477664087778
4,3600,9,224.5,1577,0.7771271104662004,0.7029477664087778
4,3700,9,232.1,1644,0.7155476980538323,0.7029477664087778
4,3800,9,238.6,1712,0.6960466426423914,0.7029477664087778
4,3900,9,245.1,1781,0.7046097307272037,0.7029477664087778
4,4000,9,252.2,1858,0.7250678033859959,0.7029477664087778
4,4100,9,259.3,1932,0.7543530437126537,0.7029477664087778
4,4200,9,266.1,2013,0.790687581138607,0.7029477664087778
4,4300,9,272.7,2090,0.8030184123285383,0.7029477664087778
4,4400,9,279.5,2173,0.8296958552238224,0.7029477664087778
4,4500,9,286.9,2261,0.8668332761286581,0.7029477664087778
4,4600,9,292.6,2341,0.8495884828966024,0.7029477664087778
4,4700,9,298.7,2425,0.850102455930481,0.7029477664087778
4,4800,9,305.8,2505,0.8507686359456827,0.7029477664087778
4,4900,9,312.7,2597,0.8836569091829941,0.7029477664087778
4,5000,9,319.2,2683,0.8763454853643818,0.7029477664087778
5,0,1,0.0,0,0.1,0.8581998896244273
5,100,1,6.2,12,0.14229842989947047,0.8581998896244273
5,200,1,12.5,24,0.1578046368584142,0.8581998896244273
5,300,1,18.1,40,0.20698490732341496,0.8581998896244273
5,400,1,24.6,65,0.2831190121407502,0.8581998896244273
5,500,1,31.6,90,0.30514065115226985,0.8581998896244273
5,600,1,38.2,126,0.34614906769147935,0.8581998896244273
5,700,1,44.7,149,0.33957400876106003,0.8581998896244273
5,800,1,50.2,169,0.31225702963340596,0.8581998896244273
5,900,1,56.8,203,0.37161487602353144,0.8581998896244273
5,1000,1,64.1,252,0.46241227700093424,0.8581998896244273
5,1100,1,71.0,302,0.5505741579994851,0.8581998896244273
5,1200,1,78.2,361,0.593643411397733,0.8581998896244273
5,1300,1,85.8,421,0.6387800484412804,0.8581998896244273
5,1400,1,93.6,483,0.6402126364368707,0.8581998896244273
5,1500,1,102.0,557,0.724584091768222,0.8581998896244273
5,1600,1,109.7,621,0.751339259691167,0.8581998896244273
5,1700,1,117.2,694,0.7688205882273296,0.8581998896244273
5,1800,1,124.3,776,0.8382388126455056,0.8581998896244273
5,1900,1,132.7,868,0.902699203888158,0.8581998896244273
5,2000,1,140.8,955,0.8934193167681527,0.8581998896244273
5,2100,1,149.7,1039,0.8761225127526482,0.8581998896244273
5,2200,1,157.6,1125,0.8844839442536913,0.8581998896244273
5,2300,1,166.0,1207,0.8713848647047284,0.8581998896244273
5,2400,1,173.8,1288,0.877511566140699,0.8581998896244273
5,2500,1,182.5,1378,0.906693697273363,0.8581998896244273
5,2600,1,190.2,1469,0.9234259374107251,0.8581998896244273
5,2700,1,199.0,1566,0.9597366897843873,0.8581998896244273
5,2800,1,207.1,1662,0.9584291479911079,0.8581998896244273
5,2900,1,216.1,1757,0.9630288701694294,0.8581998896244273
5,3000,1,224.2,1856,0.9774471141407034,0.8581998896244273
5,3100,1,232.8,1954,0.9759388896274298,0.8581998896244273
5,3200,1,241.2,2052,0.9764636658269235,0.8581998896244273
5,3300,1,250.0,2151,0.9902806785435306,0.8581998896244273
5,3400,1,258.9,2251,0.996026545306897,0.8581998896244273
5,3500,1,266.6,2351,0.9981673554090008,0.8581998896244273
5,3600,1,275.4,2451,0.999243210018842,0.8581998896244273
5,3700,1,283.4,2551,0.9996613189154879,0.8581998896244273
5,3800,1,292.3,2651,0.999861540339956,0.8581998896244273
5,3900,1,300.1,2751,0.9999367779695548,0.8581998896244273
5,4000,1,308.8,2851,0.9999736287710299,0.8581998896244273
5,4100,1,317.4,2951,0.9999888888987548,0.8581998896244273
5,4200,1,326.0,3051,0.9999953185127997,0.8581998896244273
5,4300,1,334.1,3151,0.9999979258765448,0.8581998896244273
5,4400,1,342.8,3251,0.9999991348397993,0.8581998896244273
5,4500,1,351.8,3351,0.9999996498420051,0.8581998896244273
5,4600,1,360.1,3451,0.9999998479504291,0.8581998896244273
5,4700,1,368.8,3551,0.9999999365769492,0.8581998896244273
5,4800,1,377.3,3651,0.9999999730077755,0.8581998896244273
5,4900,1,386.2,3751,0.9999999889650341,0.8581998896244273
5,5000,1,395.1,3851,0.9999999954886836,0.8581998896244273
6,0,6,0.0,0,0.1,0.8216073527937949
6,100,6,4.6,8,0.10914679979775102,0.8216073527937949
6,200,6,10.1,15,0.10752825781942886,0.8216073527937949
6,300,6,16.5,31,0.15536538155115126,0.8216073527937949
6,400,6,22.9,51,0.19163251291181457,0.8216073527937949
6,500,6,29.5,70,0.2137357481372712,0.8216073527937949
6,600,6,36.6,96,0.2621787702821295,0.8216073527937949
6,700,6,43.8,128,0.3174191731920048,0.8216073527937949
6,800,6,51.0,159,0.3072158759747712,0.8216073527937949
6,900,6,57.6,194,0.3223053925769657,0.8216073527937949
6,1000,6,65.4,223,0.31211112335029056,0.8216073527937949
6,1100,6,73.0,265,0.3751923373370066,0.8216073527937949
6,1200,6,80.4,304,0.39886431944939776,0.8216073527937949
6,1300,6,88.4,343,0.4076797023880279,0.8216073527937949
6,1400,6,96.4,386,0.42180818724085456,0.8216073527937949
6,1500,6,104.6,420,0.3605729404514372,0.8216073527937949
6,1600,6,112.4,464,0.40114947275773977,0.8216073527937949
6,1700,6,119.9,505,0.4124531150533652,0.8216073527937949
6,1800,6,127.2,556,0.49416572609799936,0.8216073527937949
6,1900,6,134.9,606,0.49651371037004166,0.8216073527937949
6,2000,6,142.5,644,0.4345878114782924,0.8216073527937949
6,2100,6,150.8,695,0.48273294674867334,0.8216073527937949
6,2200,6,159.1,743,0.465746905514492,0.8216073527937949
6,2300,6,167.4,800,0.5063448605944016,0.8216073527937949
6,2400,6,174.9,848,0.5284789690098648,0.8216073527937949
6,2500,6,182.4,908,0.5791227687928443,0.8216073527937949
6,2600,6,190.2,962,0.5328640288582369,0.8216073527937949
6,2700,6,197.0,1007,0.526075808151112,0.8216073527937949
6,2800,6,205.1,1060,0.5299957778428435,0.8216073527937949
6,2900,6,213.4,1135,0.6670869523341614,0.8216073527937949
6,3000,6,220.9,1191,0.6069262162082443,0.8216073527937949
6,3100,6,229.0,1266,0.6991306757260122,0.8216073527937949
6,3200,6,237.1,1342,0.7497231758903702,0.8216073527937949
6,3300,6,244.7,1429,0.8032289337556535,0.8216073527937949
6,3400,6,253.7,1494,0.738249775890811,0.8216073527937949
6,3500,6,261.7,1560,0.7283460500528475,0.8216073527937949
6,3600,6,269.6,1631,0.7334936988671437,0.8216073527937949
6,3700,6,277.9,1702,0.7089825894498791,0.8216073527937949
6,3800,6,286.1,1780,0.765556867376156,0.8216073527937949
6,3900,6,294.5,1861,0.7959242438708323,0.8216073527937949
6,4000,6,302.7,1940,0.8243002425328622,0.8216073527937949
6,4100,6,311.0,2024,0.8215033278720623,0.8216073527937949
6,4200,6,319.6,2115,0.8847939727338875,0.8216073527937949
6,4300,6,327.8,2212,0.9366342169317055,0.8216073527937949
6,4400,6,336.6,2303,0.9185272783032941,0.8216073527937949
6,4500,6,344.9,2397,0.9346977483034564,0.8216073527937949
6,4600,6,353.3,2493,0.9519994106618286,0.8216073527937949
6,4700,6,361.5,2590,0.967289908198443,0.8216073527937949
6,4800,6,368.9,2683,0.9448188082113671,0.8216073527937949
6,4900,6,376.2,2773,0.9404295746394921,0.8216073527937949
6,5000,6,384.5,2870,0.9634039390298599,0.8216073527937949
7,0,6,0.0,0,0.1,0.8262288693374307
7,100,6,4.7,12,0.14613433355250008,0.8262288693374307
7,200,6,10.2,27,0.19018232021081874,0.8262288693374307
7,300,6,16.1,45,0.18204111087371014,0.8262288693374307
7,400,6,22.3,66,0.22765654141230926,0.8262288693374307
7,500,6,29.0,87,0.2405461352949977,0.8262288693374307
7,600,6,35.8,110,0.25988388551415265,0.8262288693374307
7,700,6,43.1,138,0.30451662434477933,0.8262288693374307
7,800,6,50.4,163,0.2820760558066779,0.8262288693374307
7,900,6,58.4,197,0.3346995825181086,0.8262288693374307
7,1000,6,66.6,247,0.4436535058361401,0.8262288693374307
7,1100,6,74.7,287,0.40528866830094984,0.8262288693374307
7,1200,6,83.2,335,0.46628625838355514,0.8262288693374307
7,1300,6,91.2,396,0.5757773255975116,0.8262288693374307
7,1400,6,99.6,461,0.6054121785544551,0.8262288693374307
7,1500,6,108.0,522,0.6124808772315374,0.8262288693374307
7,1600,6,116.4,580,0.5550744271112316,0.8262288693374307
7,1700,6,124.4,637,0.5544214654587954,0.8262288693374307
7,1800,6,132.1,676,0.4433703538536871,0.8262288693374307
7,1900,6,139.9,727,0.5009076105180258,0.8262288693374307
7,2000,6,149.0,771,0.4747071070052767,0.8262288693374307
7,2100,6,157.2,824,0.5136774263321925,0.8262288693374307
7,2200,6,165.7,878,0.5174825173281693,0.8262288693374307
7,2300,6,174.2,927,0.4954838664947493,0.8262288693374307
7,2400,6,182.8,980,0.5136432736779475,0.8262288693374307
7,2500,6,190.9,1032,0.5178800862943758,0.8262288693374307
7,2600,6,198.8,1090,0.5458110507485779,0.8262288693374307
7,2700,6,206.9,1137,0.4962051643205823,0.8262288693374307
7,2800,6,214.9,1187,0.5071523539226792,0.8262288693374307
7,2900,6,223.1,1235,0.49402879554255674,0.8262288693374307
7,3000,6,231.9,1283,0.48371079066047923,0.8262288693374307
7,3100,6,240.7,1340,0.5098453488683246,0.8262288693374307
7,3200,6,249.2,1382,0.4707116661556651,0.8262288693374307
7,3300,6,257.1,1425,0.44903024860125046,0.8262288693374307
7,3400,6,264.8,1476,0.4911420617294134,0.8262288693374307
7,3500,6,272.8,1527,0.4933169272916385,0.8262288693374307
7,3600,6,280.7,1577,0.491586335049714,0.8262288693374307
7,3700,6,289.0,1633,0.5471800895999666,0.8262288693374307
7,3800,6,297.3,1680,0.5044574644365808,0.8262288693374307
7,3900,6,305.5,1735,0.538581249839014,0.8262288693374307
7,4000,6,313.3,1801,0.6215410252399715,0.8262288693374307
7,4100,6,321.2,1872,0.6799892194649695,0.8262288693374307
7,4200,6,328.6,1944,0.707252652194888,0.8262288693374307
7,4300,6,336.2,2020,0.7626806795837052,0.8262288693374307
7,4400,6,344.3,2093,0.7263421003037657,0.8262288693374307
7,4500,6,352.0,2164,0.7255589703413842,0.8262288693374307
7,4600,6,359.1,2235,0.6995485889994137,0.8262288693374307
7,4700,6,366.6,2314,0.7511175200143889,0.8262288693374307
7,4800,6,374.7,2396,0.8020394959441833,0.8262288693374307
7,4900,6,382.9,2484,0.8347876547743306,0.8262288693374307
7,5000,6,390.9,2571,0.8653038963290907,0.8262288693374307
8,0,0,0.0,0,0.1,0.9964215550383102
8,100,0,4.0,7,0.12401544333577458,0.9964215550383102
8,200,0,9.1,28,0.24772908099447327,0.9964215550383102
8,300,0,15.9,55,0.3164212014070743,0.9964215550383102
8,400,0,24.2,80,0.3101838827046774,0.9964215550383102
8,500,0,32.5,111,0.34453282337656155,0.9964215550383102
8,600,0,41.4,155,0.4495302281605605,0.9964215550383102
8,700,0,50.2,192,0.41610193233417936,0.9964215550383102
8,800,0,59.3,231,0.4217100173891357,0.9964215550383102
8,900,0,68.3,283,0.505638426891041,0.9964215550383102
8,1000,0,77.4,335,0.5541359361745044,0.9964215550383102
8,1100,0,86.4,388,0.5715863751809127,0.9964215550383102
8,1200,0,96.0,437,0.5345329142512759,0.9964215550383102
8,1300,0,105.2,494,0.6007710912414667,0.9964215550383102
8,1400,0,114.8,570,0.7156125659035343,0.9964215550383102
8,1500,0,124.4,649,0.7887643573440534,0.9964215550383102
8,1600,0,133.8,721,0.7870524815926281,0.9964215550383102
8,1700,0,143.3,793,0.7563448752019046,0.9964215550383102
8,1800,0,152.9,880,0.8467382694345018,0.9964215550383102
8,1900,0,162.4,964,0.8650007219837219,0.9964215550383102
8,2000,0,172.1,1052,0.9024599874572334,0.9964215550383102
8,2100,0,182.1,1150,0.9484883217307588,0.9964215550383102
8,2200,0,192.1,1243,0.9374617530577076,0.9964215550383102
8,2300,0,201.9,1335,0.9483485375710479,0.9964215550383102
8,2400,0,211.8,1430,0.9482977729349709,0.9964215550383102
8,2500,0,221.7,1520,0.9237253284637654,0.9964215550383102
8,2600,0,231.6,1615,0.9425594860290345,0.9964215550383102
8,2700,0,241.6,1711,0.960571118529696,0.9964215550383102
8,2800,0,251.6,1810,0.9780960332583243,0.9964215550383102
8,2900,0,261.6,1910,0.9919824397703736,0.9964215550383102
8,3000,0,271.6,2010,0.9970653136578504,0.9964215550383102
8,3100,0,281.6,2110,0.9989258098872806,0.9964215550383102
8,3200,0,291.5,2210,0.9996028400788571,0.9964215550383102
8,3300,0,301.5,2310,0.9998546266242045,0.9964215550383102
8,3400,0,311.3,2410,0.9999457082368112,0.9964215550383102
8,3500,0,321.3,2510,0.9999801274588078,0.9964215550383102
